listed_species,prey_diet_binomial,prey_diet_binomial_updates,order_listed,class_listed,family_listed,order_prey,class_prey,family_prey
Ambystoma californiense,Cyzicus californicus,Cyzicus californicus,Caudata,Amphibia,Ambystomatidae,Diplostraca,Branchiopoda,Cyzicidae
Ambystoma californiense,Daphnia pulex,Daphnia pulex,Caudata,Amphibia,Ambystomatidae,Diplostraca,Branchiopoda,Daphniidae
Ambystoma californiense,Diacyclops bicuspidatus thomasi,Diacyclops bicuspidatus thomasi,Caudata,Amphibia,Ambystomatidae,Cyclopoida,Copepoda,Cyclopidae
Ambystoma californiense,Entomobrya multifasciata,Entomobrya multifasciata,Caudata,Amphibia,Ambystomatidae,Entomobryomorpha,Collembola,Entomobryidae
Ambystoma californiense,Eukiefferiella claripennis,Eukiefferiella claripennis,Caudata,Amphibia,Ambystomatidae,Diptera,Insecta,Chironomidae
Ambystoma californiense,Holorusia hespera,Holorusia hespera,Caudata,Amphibia,Ambystomatidae,Diptera,Insecta,Tipulidae
Ambystoma californiense,Ischnura cervula,Ischnura cervula,Caudata,Amphibia,Ambystomatidae,Odonata,Insecta,Coenagrionidae
Ambystoma californiense,Leconectes striatellus,Leconectes striatellus,Caudata,Amphibia,Ambystomatidae,Coleoptera,Insecta,Dytiscidae
Ambystoma californiense,Lepidurus packardi,Lepidurus packardi,Caudata,Amphibia,Ambystomatidae,Notostraca,Branchiopoda,Triopsidae
Ambystoma californiense,Lepidurus packardi,Lepidurus packardi,Caudata,Amphibia,Ambystomatidae,Notostraca,Branchiopoda,Triopsidae
Ambystoma californiense,Lepidurus packardi,Lepidurus packardi,Caudata,Amphibia,Ambystomatidae,Notostraca,Branchiopoda,Triopsidae
Ambystoma californiense,Leptodiaptomus siciloides,Leptodiaptomus siciloides,Caudata,Amphibia,Ambystomatidae,Calanoida,Copepoda,Diaptomidae
Ambystoma californiense,Lestes dryas,Lestes dryas,Caudata,Amphibia,Ambystomatidae,Odonata,Insecta,Lestidae
Ambystoma californiense,Macrothrix rosea,Macrothrix rosea,Caudata,Amphibia,Ambystomatidae,Diplostraca,Branchiopoda,Macrothricidae
Ambystoma californiense,Notonecta kirbyi,Notonecta kirbyi,Caudata,Amphibia,Ambystomatidae,Hemiptera,Insecta,Notonectidae
Ambystoma californiense,Physella gyrina,Physella gyrina,Caudata,Amphibia,Ambystomatidae,Basommatophora,Gastropoda,Physidae
Ambystoma californiense,Planorbella trivolvis,Planorbella trivolvis,Caudata,Amphibia,Ambystomatidae,Basommatophora,Gastropoda,Planorbidae
Ambystoma californiense,Pseudacris hypochondriaca,Pseudacris hypochondriaca,Caudata,Amphibia,Ambystomatidae,Anura,Amphibia,Hylidae
Ambystoma californiense,Sigara omani,Sigara omani,Caudata,Amphibia,Ambystomatidae,Hemiptera,Insecta,Corixidae
Ambystoma californiense,Spinileberis hyalina,Spinileberis hyalina,Caudata,Amphibia,Ambystomatidae,Podocopida,Ostracoda,Cytheridae
Ambystoma californiense,Sympetrum corruptum,Sympetrum corruptum,Caudata,Amphibia,Ambystomatidae,Odonata,Insecta,Libellulidae
Ambystoma californiense,Taricha torosa,Taricha torosa,Caudata,Amphibia,Ambystomatidae,Caudata,Amphibia,Salamandridae
Haliaeetus leucocephalus,Columba livia,Columba livia,Accipitriformes,Aves,Accipitridae,Columbiformes,Aves,Columbidae
Haliaeetus leucocephalus,Ameiurus melas,Ameiurus melas,Accipitriformes,Aves,Accipitridae,Siluriformes,Teleostei,Ictaluridae
Haliaeetus leucocephalus,Apalone mutica,Apalone mutica,Accipitriformes,Aves,Accipitridae,Testudines,Testudines,Trionychidae
Haliaeetus leucocephalus,Catostomus commersonnii,Catostomus commersonii,Accipitriformes,Aves,Accipitridae,Cypriniformes,Teleostei,Catostomidae
Haliaeetus leucocephalus,Corvus brachyrhynchos,Corvus brachyrhynchos,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Haliaeetus leucocephalus,Dorosoma cepdianum,Dorosoma cepedianum,Accipitriformes,Aves,Accipitridae,Clupeiformes,Teleostei,Clupeidae
Haliaeetus leucocephalus,Esox lucius,Esox lucius,Accipitriformes,Aves,Accipitridae,Esociformes,Teleostei,Esocidae
Haliaeetus leucocephalus,Fulica americana,Fulica americana,Accipitriformes,Aves,Accipitridae,Gruiformes,Aves,Rallidae
Haliaeetus leucocephalus,Gallinula galeata,Gallinula chloropus,Accipitriformes,Aves,Accipitridae,Gruiformes,Aves,Rallidae
Haliaeetus leucocephalus,Graptemys geographica,Graptemys geographica,Accipitriformes,Aves,Accipitridae,Testudines,Testudines,Emydidae
Haliaeetus leucocephalus,Hypentelium nigricans,Hypentelium nigricans,Accipitriformes,Aves,Accipitridae,Cypriniformes,Teleostei,Catostomidae
Haliaeetus leucocephalus,Lepomis cyanellus,Lepomis cyanellus,Accipitriformes,Aves,Accipitridae,Perciformes,Teleostei,Centrarchidae
Haliaeetus leucocephalus,Lepomis gulosus,Lepomis gulosus,Accipitriformes,Aves,Accipitridae,Perciformes,Teleostei,Centrarchidae
Haliaeetus leucocephalus,Lepomis macrochirus,Lepomis macrochirus,Accipitriformes,Aves,Accipitridae,Perciformes,Teleostei,Centrarchidae
Haliaeetus leucocephalus,Micropterus dolomieu,Micropterus dolomieu,Accipitriformes,Aves,Accipitridae,Perciformes,Teleostei,Centrarchidae
Haliaeetus leucocephalus,Micropterus salmoides,Micropterus salmoides,Accipitriformes,Aves,Accipitridae,Perciformes,Teleostei,Centrarchidae
Haliaeetus leucocephalus,Moxostoma carinatum,Moxostoma carinatum,Accipitriformes,Aves,Accipitridae,Cypriniformes,Teleostei,Catostomidae
Haliaeetus leucocephalus,Oncorhynchus kisutch,Oncorhynchus kisutch,Accipitriformes,Aves,Accipitridae,Salmoniformes,Teleostei,Salmonidae
Haliaeetus leucocephalus,Oncorhynchus mykiss,Oncorhynchus mykiss,Accipitriformes,Aves,Accipitridae,Salmoniformes,Teleostei,Salmonidae
Haliaeetus leucocephalus,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,Accipitriformes,Aves,Accipitridae,Salmoniformes,Teleostei,Salmonidae
Haliaeetus leucocephalus,Ondatra zibethicus,Ondatra zibethicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Haliaeetus leucocephalus,Podilymbus podiceps,Podilymbus podiceps,Accipitriformes,Aves,Accipitridae,Podicipediformes,Aves,Podicipedidae
Haliaeetus leucocephalus,Procyon lotor,Procyon lotor,Accipitriformes,Aves,Accipitridae,Carnivora,Mammalia,Procyonidae
Haliaeetus leucocephalus,Sciurus carolinensis,Sciurus carolinensis,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Haliaeetus leucocephalus,Sciurus niger,Sciurus niger,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Haliaeetus leucocephalus,Sylvilagus floridanus,Sylvilagus floridanus,Accipitriformes,Aves,Accipitridae,Lagomorpha,Mammalia,Leporidae
Riparia riparia,Allograpta obliqua,Allograpta obliqua,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Syrphidae
Riparia riparia,Bactericera cockerelli,Bactericera cockerelli,Passeriformes,Aves,Hirundinidae,Hemiptera,Insecta,Triozidae
Riparia riparia,Condylostylus longicornis,Condylostylus longicornis,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Dolichopodidae
Riparia riparia,Cryptoglossa muricata,Cryptoglossa muricata,Passeriformes,Aves,Hirundinidae,Coleoptera,Insecta,Tenebrionidae
Riparia riparia,Delia planipalpis,Delia planipalpis,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Anthomyiidae
Riparia riparia,Eukiefferiella claripennis,Eukiefferiella claripennis,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Chironomidae
Riparia riparia,Leptocera caenosa,Leptocera caenosa,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Sphaeroceridae
Riparia riparia,Liohippelates collusor,Liohippelates collusor,Passeriformes,Aves,Hirundinidae,Diptera,Insecta,Chloropidae
Riparia riparia,Vanessa cardui,Vanessa cardui,Passeriformes,Aves,Hirundinidae,Lepidoptera,Insecta,Nymphalidae
Riparia riparia,Xyela concava,Xyela concava,Passeriformes,Aves,Hirundinidae,Hymenoptera,Insecta,Xyelidae
Buteo swainsoni,Mus musculus,Mus musculus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Muridae
Buteo swainsoni,Phasianus colchicus,Phasianus colchicus,Accipitriformes,Aves,Accipitridae,Galliformes,Aves,Phasianidae
Buteo swainsoni,Rattus rattus,Rattus rattus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Muridae
Buteo swainsoni,Sturnus vulgaris,Sturnus vulgaris,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Sturnidae
Buteo swainsoni,Aix sponsa,Aix sponsa,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Anas cyanoptera,Anas cyanoptera,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Anax junius,Anax junius,Accipitriformes,Aves,Accipitridae,Odonata,Insecta,Aeshnidae
Buteo swainsoni,Anaxyrus boreas,Anaxyrus boreas,Accipitriformes,Aves,Accipitridae,Anura,Amphibia,Bufonidae
Buteo swainsoni,Aphelocoma coerulescens,Aphelocoma coerulescens,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Buteo swainsoni,Artemisiospiza belli,Artemisiospiza belli,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Buteo jamaicensis,Buteo jamaicensis,Accipitriformes,Aves,Accipitridae,Accipitriformes,Aves,Accipitridae
Buteo swainsoni,Colaptes auratus,Colaptes auratus,Accipitriformes,Aves,Accipitridae,Piciformes,Aves,Picidae
Buteo swainsoni,Corvus brachyrhynchos,Corvus brachyrhynchos,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Buteo swainsoni,Euphagus cyanocephalus,Euphagus cyanocephalus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Euschistus conspersus,Euschistus conspersus,Accipitriformes,Aves,Accipitridae,Hemiptera,Insecta,Pentatomidae
Buteo swainsoni,Gryllus lineaticeps,Gryllus lineaticeps,Accipitriformes,Aves,Accipitridae,Orthoptera,Insecta,Gryllidae
Buteo swainsoni,Lepus californicus,Lepus californicus,Accipitriformes,Aves,Accipitridae,Lagomorpha,Mammalia,Leporidae
Buteo swainsoni,Melanoplus sanguinipes,Melanoplus sanguinipes,Accipitriformes,Aves,Accipitridae,Orthoptera,Insecta,Acrididae
Buteo swainsoni,Microtus californicus,Microtus californicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Necrophila americana,Necrophila americana,Accipitriformes,Aves,Accipitridae,Coleoptera,Insecta,Silphidae
Buteo swainsoni,Otospermophilus beecheyi,Otospermophilus beecheyi,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Pacifastacus leniusculus,Pacifastacus leniusculus,Accipitriformes,Aves,Accipitridae,Decapoda,Malacostraca,Astacidae
Buteo swainsoni,Peromyscus maniculatus,Peromyscus maniculatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Pheucticus melanocephalus,Pheucticus melanocephalus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Cardinalidae
Buteo swainsoni,Pituophis melanoleucus,Pituophis melanoleucus,Accipitriformes,Aves,Accipitridae,Squamata,Squamata,Colubridae
Buteo swainsoni,Reithrodontomys megalotis,Reithrodontomys megalotis,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Sturnella neglecta,Sturnella neglecta,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Thomomys bottae,Thomomys bottae,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Geomyidae
Buteo swainsoni,Tyrannus verticalis,Tyrannus verticalis,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Tyrannidae
Buteo swainsoni,Xanthocephalus xanthocephalus,Xanthocephalus xanthocephalus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Zenaida macroura,Zenaida macroura,Accipitriformes,Aves,Accipitridae,Columbiformes,Aves,Columbidae
Buteo swainsoni,Agelaius phoeniceus,Agelaius phoeniceus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Ambystoma tigrinum,Ambystoma tigrinum,Accipitriformes,Aves,Accipitridae,Caudata,Amphibia,Ambystomatidae
Buteo swainsoni,Ammopelmatus longispina,Ammopelmatus longispina,Accipitriformes,Aves,Accipitridae,Orthoptera,Insecta,Stenopelmatidae
Buteo swainsoni,Catostomus commersonnii,Catostomus commersonii,Accipitriformes,Aves,Accipitridae,Cypriniformes,Teleostei,Catostomidae
Buteo swainsoni,Corvus brachyrhynchos,Corvus brachyrhynchos,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Buteo swainsoni,Cryptoglossa muricata,Cryptoglossa muricata,Accipitriformes,Aves,Accipitridae,Coleoptera,Insecta,Tenebrionidae
Buteo swainsoni,Cynomys leucurus,Cynomys leucurus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Eremophila alpetris,Eremophila alpestris,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Alaudidae
Buteo swainsoni,Ictidomys tridecemlineatus,Ictidomys tridecemlineatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Neogale frenata,Neogale frenata,Accipitriformes,Aves,Accipitridae,Carnivora,Mammalia,Mustelidae
Buteo swainsoni,Pseudacris regilla,Pseudacris regilla,Accipitriformes,Aves,Accipitridae,Anura,Amphibia,Hylidae
Buteo swainsoni,Schistocerca nitens,Schistocerca nitens,Accipitriformes,Aves,Accipitridae,Orthoptera,Insecta,Acrididae
Buteo swainsoni,Sturnella neglecta,Sturnella neglecta,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Sylvilagus audubonii,Sylvilagus audubonii,Accipitriformes,Aves,Accipitridae,Lagomorpha,Mammalia,Leporidae
Buteo swainsoni,Thomomys talpoides,Thomomys talpoides,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Geomyidae
Buteo swainsoni,Urocitellus richardsonii,Urocitellus richardsonii,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Ictidomys tridecemlineatus,Ictidomys tridecemlineatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Microtus californicus,Microtus californicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Thomomys bottae,Thomomys bottae,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Geomyidae
Buteo swainsoni,Thomomys talpoides,Thomomys talpoides,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Geomyidae
Buteo swainsoni,Urocitellus richardsonii,Urocitellus richardsonii,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Zenaida macroura,Zenaida macroura,Accipitriformes,Aves,Accipitridae,Columbiformes,Aves,Columbidae
Buteo swainsoni,Passer domesticus,Passer domesticus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Passeridae
Buteo swainsoni,Perdix perdix,Perdix perdix,Accipitriformes,Aves,Accipitridae,Galliformes,Aves,Phasianidae
Buteo swainsoni,Rattus norvegicus,Rattus norvegicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Muridae
Buteo swainsoni,Agelaius phoeniceus,Agelaius phoeniceus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Ambystoma tigrinum,Ambystoma tigrinum,Accipitriformes,Aves,Accipitridae,Caudata,Amphibia,Ambystomatidae
Buteo swainsoni,Ammodramus lecontii,Ammodramus leconteii,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Anas acuta,Anas acuta,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Anas platyrhynchos,Anas platyrhynchos,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Athene cunicularia,Athene cunicularia,Accipitriformes,Aves,Accipitridae,Strigiformes,Aves,Strigidae
Buteo swainsoni,Aythya affinis,Aythya affinis,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Bartramia longicauda,Bartramia longicauda,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Buteo swainsoni,Buteo swainsoni,Accipitriformes,Aves,Accipitridae,Accipitriformes,Aves,Accipitridae
Buteo swainsoni,Calamospiza melanocorys,Calamospiza melanocorys,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Calcarius ornatus,Calcarius ornatus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Calcariidae
Buteo swainsoni,Calidris bairdii,Calidris bairdii,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Cataptrophorus semipalmatus,Tringa semipalmata,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Charadrius semipalmatus,Charadrius semipalmatus,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Charadriidae
Buteo swainsoni,Charadrius vociferus,Charadrius vociferus,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Charadriidae
Buteo swainsoni,Chondestes grammacus,Chondestes grammacus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Corvus brachyrhynchos,Corvus brachyrhynchos,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Buteo swainsoni,Dolichonyx oryzivorus,Dolichonyx oryzivorus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Eremophila alpetris,Eremophila alpestris,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Alaudidae
Buteo swainsoni,Euphagus cyanocephalus,Euphagus cyanocephalus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Fulica americana,Fulica americana,Accipitriformes,Aves,Accipitridae,Gruiformes,Aves,Rallidae
Buteo swainsoni,Ictidomys tridecemlineatus,Ictidomys tridecemlineatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
Buteo swainsoni,Larus californicus,Larus californicus,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Laridae
Buteo swainsoni,Larus delawarensis,Larus delawarensis,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Laridae
Buteo swainsoni,Larus occidentalis,Larus occidentalis,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Laridae
Buteo swainsoni,Larus pipixcan,Leucophaeus pipixcan,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Laridae
Buteo swainsoni,Lemmiscus curtatus,Lemmiscus curtatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Lepus townsendii,Lepus townsendii,Accipitriformes,Aves,Accipitridae,Lagomorpha,Mammalia,Leporidae
Buteo swainsoni,Limosa fedoa,Limosa fedoa,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Lithobates pipiens,Lithobates pipiens,Accipitriformes,Aves,Accipitridae,Anura,Amphibia,Ranidae
Buteo swainsoni,Mareca americana,Anas americana,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Microtus californicus,Microtus californicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Molothrus ater,Molothrus ater,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Myodes gapperi,Myodes gapperi,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Neogale frenata,Neogale frenata,Accipitriformes,Aves,Accipitridae,Carnivora,Mammalia,Mustelidae
Buteo swainsoni,Numenius americanus,Numenius americanus,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Ondatra zibethicus,Ondatra zibethicus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Passerculus sandwichensis,Passerculus sandwichensis,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Peromyscus maniculatus,Peromyscus maniculatus,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Cricetidae
Buteo swainsoni,Phalaropus tricolor,Phalaropus tricolor,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Pica hudsonia,Pica hudsonia,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Corvidae
Buteo swainsoni,Podiceps auritus,Podiceps auritus,Accipitriformes,Aves,Accipitridae,Podicipediformes,Aves,Podicipedidae
Buteo swainsoni,Pooecetes gramineus,Pooecetes gramineus,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Emberizidae
Buteo swainsoni,Porzana carolina,Porzana carolina,Accipitriformes,Aves,Accipitridae,Gruiformes,Aves,Rallidae
Buteo swainsoni,Sorex ornatus,Sorex ornatus,Accipitriformes,Aves,Accipitridae,Soricomorpha,Mammalia,Soricidae
Buteo swainsoni,Spatula discors,Anas discors,Accipitriformes,Aves,Accipitridae,Anseriformes,Aves,Anatidae
Buteo swainsoni,Sturnella neglecta,Sturnella neglecta,Accipitriformes,Aves,Accipitridae,Passeriformes,Aves,Icteridae
Buteo swainsoni,Sylvilagus nuttallii,Sylvilagus nuttallii,Accipitriformes,Aves,Accipitridae,Lagomorpha,Mammalia,Leporidae
Buteo swainsoni,Thamnophis radix,Thamnophis radix,Accipitriformes,Aves,Accipitridae,Squamata,Squamata,Colubridae
Buteo swainsoni,Thomomys talpoides,Thomomys talpoides,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Geomyidae
Buteo swainsoni,Tringa flavipes,Tringa flavipes,Accipitriformes,Aves,Accipitridae,Charadriiformes,Aves,Scolopacidae
Buteo swainsoni,Tympanuchus phasianellus,Tympanuchus phasianellus,Accipitriformes,Aves,Accipitridae,Galliformes,Aves,Phasianidae
Buteo swainsoni,Urocitellus richardsonii,Urocitellus richardsonii,Accipitriformes,Aves,Accipitridae,Rodentia,Mammalia,Sciuridae
